time,open,high,low,close,tick_volume,spread,real_volume
2026-02-12 17:45:00,5070.77,5074.79,5070.74,5073.32,1093,24,0
2026-02-12 17:50:00,5073.31,5074.07,5068.99,5069.95,1120,24,0
2026-02-12 17:55:00,5069.85,5072.89,5060.25,5060.64,1239,24,0
2026-02-12 18:00:00,5060.67,5068.15,5058.88,5065.35,1549,24,0
2026-02-12 18:05:00,5065.3,5065.3,5050.09,5050.14,1869,24,0
2026-02-12 18:10:00,5050.15,5050.15,4948.02,4951.38,2540,24,0
2026-02-12 18:15:00,4951.39,4965.84,4914.33,4934.09,2660,24,0
2026-02-12 18:20:00,4934.22,4935.29,4906.44,4923.1,2698,24,0
2026-02-12 18:25:00,4922.91,4923.58,4878.63,4897.75,2710,24,0
2026-02-12 18:30:00,4897.47,4943.73,4894.36,4938.2,2611,24,0
2026-02-12 18:35:00,4938.22,4957.88,4933.59,4957.61,2487,24,0
2026-02-12 18:40:00,4957.64,4969.45,4949.13,4954.26,2452,24,0
2026-02-12 18:45:00,4953.49,4956.66,4933.32,4935.88,2390,24,0
2026-02-12 18:50:00,4935.86,4962.24,4931.49,4935.13,2257,24,0
2026-02-12 18:55:00,4935.26,4957.02,4934.89,4954.59,2116,24,0
2026-02-12 19:00:00,4954.61,4959.01,4943.23,4948.59,2120,24,0
2026-02-12 19:05:00,4948.58,4967.35,4939.4,4961.12,2206,24,0
2026-02-12 19:10:00,4961.09,4963.46,4953.75,4959.42,1944,24,0
2026-02-12 19:15:00,4959.41,4965.62,4955.5,4960.09,1912,24,0
2026-02-12 19:20:00,4960.12,4980.52,4959.86,4973.51,2200,24,0
2026-02-12 19:25:00,4973.49,4982.76,4965.6,4965.7,2133,24,0
2026-02-12 19:30:00,4965.71,4967.61,4957.6,4964.68,2193,24,0
2026-02-12 19:35:00,4964.55,4971.86,4961.19,4967.49,1952,24,0
2026-02-12 19:40:00,4967.45,4974.76,4958.42,4969.45,1754,24,0
2026-02-12 19:45:00,4969.48,4971.0,4950.25,4951.28,2021,24,0
2026-02-12 19:50:00,4951.3,4957.67,4945.3,4947.36,1835,24,0
2026-02-12 19:55:00,4947.41,4949.1,4939.19,4941.0,1829,24,0
2026-02-12 20:00:00,4941.03,4949.82,4931.54,4938.14,2049,24,0
2026-02-12 20:05:00,4938.2,4939.57,4921.26,4924.99,2344,24,0
2026-02-12 20:10:00,4924.88,4935.28,4922.34,4934.39,2292,24,0
2026-02-12 20:15:00,4933.73,4935.19,4907.54,4908.21,2055,24,0
2026-02-12 20:20:00,4908.11,4931.16,4906.52,4917.35,2260,24,0
2026-02-12 20:25:00,4917.34,4933.9,4915.63,4928.61,2270,24,0
2026-02-12 20:30:00,4928.59,4935.83,4926.12,4932.74,2043,24,0
2026-02-12 20:35:00,4932.73,4942.2,4929.17,4940.5,1787,24,0
2026-02-12 20:40:00,4940.58,4946.73,4933.15,4940.97,1896,24,0
2026-02-12 20:45:00,4940.4,4942.64,4935.32,4939.18,1719,24,0
2026-02-12 20:50:00,4939.19,4952.13,4938.48,4944.79,1650,24,0
2026-02-12 20:55:00,4944.78,4946.08,4933.32,4935.6,1751,24,0
2026-02-12 21:00:00,4935.62,4938.32,4927.94,4932.81,1686,24,0
2026-02-12 21:05:00,4932.83,4941.66,4931.39,4936.65,1630,24,0
2026-02-12 21:10:00,4936.6,4939.18,4930.41,4933.33,1876,24,0
2026-02-12 21:15:00,4933.32,4943.69,4929.93,4943.0,1540,24,0
2026-02-12 21:20:00,4943.28,4944.19,4937.99,4940.66,1551,24,0
2026-02-12 21:25:00,4940.61,4942.17,4931.3,4931.44,1543,24,0
2026-02-12 21:30:00,4931.43,4948.47,4931.42,4945.78,1477,24,0
2026-02-12 21:35:00,4945.79,4950.43,4944.8,4947.59,1460,24,0
2026-02-12 21:40:00,4947.49,4948.92,4941.81,4946.71,1583,24,0
2026-02-12 21:45:00,4946.69,4956.44,4946.08,4953.85,1378,24,0
2026-02-12 21:50:00,4953.82,4958.03,4953.4,4954.35,1506,24,0
2026-02-12 21:55:00,4954.33,4955.58,4943.47,4945.43,1455,24,0
2026-02-12 22:00:00,4945.48,4948.34,4940.71,4945.3,1666,24,0
2026-02-12 22:05:00,4945.31,4946.46,4939.5,4941.55,1322,24,0
2026-02-12 22:10:00,4941.57,4942.12,4933.69,4940.84,1480,24,0
2026-02-12 22:15:00,4940.84,4940.91,4935.58,4937.7,1496,24,0
2026-02-12 22:20:00,4937.71,4937.71,4926.97,4928.31,1748,24,0
2026-02-12 22:25:00,4928.3,4930.56,4921.76,4922.68,1616,24,0
2026-02-12 22:30:00,4922.59,4922.61,4911.52,4919.82,2003,24,0
2026-02-12 22:35:00,4919.97,4928.09,4917.38,4919.94,1719,24,0
2026-02-12 22:40:00,4919.96,4923.34,4915.34,4920.63,1657,24,0
2026-02-12 22:45:00,4920.65,4922.55,4913.46,4921.31,1738,24,0
2026-02-12 22:50:00,4921.31,4923.25,4912.07,4919.84,1937,24,0
2026-02-12 22:55:00,4919.83,4923.48,4913.22,4915.29,2213,24,0
2026-02-12 23:00:00,4915.02,4922.27,4912.21,4919.86,1074,24,0
2026-02-12 23:05:00,4919.86,4919.86,4911.82,4912.44,754,24,0
2026-02-12 23:10:00,4912.54,4922.95,4912.54,4916.94,800,24,0
2026-02-12 23:15:00,4916.91,4922.02,4913.0,4921.44,792,24,0
2026-02-12 23:20:00,4921.42,4924.44,4918.47,4922.86,535,24,0
2026-02-12 23:25:00,4922.86,4923.99,4920.1,4920.26,438,24,0
2026-02-12 23:30:00,4920.27,4926.39,4920.0,4923.51,728,24,0
2026-02-12 23:35:00,4923.51,4923.51,4921.04,4921.52,623,24,0
2026-02-12 23:40:00,4921.52,4921.8,4917.77,4918.26,513,24,0
2026-02-12 23:45:00,4918.26,4920.08,4915.81,4919.83,603,24,0
2026-02-12 23:50:00,4919.83,4926.31,4919.83,4925.98,663,24,0
2026-02-12 23:55:00,4926.01,4926.54,4921.93,4922.28,392,24,0
2026-02-13 01:00:00,4923.62,4929.87,4886.26,4893.55,1266,24,0
2026-02-13 01:05:00,4892.74,4911.13,4888.77,4907.66,1294,24,0
2026-02-13 01:10:00,4907.66,4911.14,4905.28,4910.38,557,24,0
2026-02-13 01:15:00,4910.59,4926.58,4910.59,4920.33,1026,24,0
2026-02-13 01:20:00,4920.31,4926.42,4918.69,4920.53,718,24,0
2026-02-13 01:25:00,4920.51,4928.55,4919.7,4920.1,821,24,0
2026-02-13 01:30:00,4920.1,4926.13,4912.7,4926.1,1055,24,0
2026-02-13 01:35:00,4926.0,4926.0,4906.98,4910.36,980,24,0
2026-02-13 01:40:00,4910.37,4916.84,4906.49,4913.82,1120,24,0
2026-02-13 01:45:00,4913.83,4914.42,4905.86,4912.27,836,24,0
2026-02-13 01:50:00,4912.28,4917.09,4912.09,4915.63,582,24,0
2026-02-13 01:55:00,4915.87,4920.24,4910.32,4920.18,861,24,0
2026-02-13 02:00:00,4920.14,4927.68,4913.69,4926.11,1121,24,0
2026-02-13 02:05:00,4926.22,4945.43,4924.32,4943.13,1299,29,0
2026-02-13 02:10:00,4943.14,4948.48,4937.16,4942.06,1246,25,0
2026-02-13 02:15:00,4942.02,4947.3,4936.89,4939.61,1117,25,0
2026-02-13 02:20:00,4939.63,4944.52,4938.17,4940.62,822,25,0
2026-02-13 02:25:00,4940.63,4943.68,4934.45,4936.14,901,25,0
2026-02-13 02:30:00,4936.36,4945.72,4936.36,4939.85,1063,25,0
2026-02-13 02:35:00,4939.87,4943.64,4938.34,4939.21,954,25,0
2026-02-13 02:40:00,4939.13,4943.29,4932.88,4940.78,1231,26,0
2026-02-13 02:45:00,4940.8,4944.66,4932.5,4935.74,1112,25,0
2026-02-13 02:50:00,4935.69,4936.87,4930.44,4933.66,958,25,0
2026-02-13 02:55:00,4933.66,4935.65,4926.39,4927.98,917,25,0
2026-02-13 03:00:00,4928.06,4957.48,4927.15,4957.08,2046,35,0
2026-02-13 03:05:00,4957.04,4964.0,4953.34,4963.25,1694,28,0
2026-02-13 03:10:00,4962.9,4967.53,4962.26,4965.35,1358,25,0
2026-02-13 03:15:00,4965.3,4972.25,4962.29,4971.45,1360,26,0
2026-02-13 03:20:00,4971.46,4979.08,4970.82,4972.59,1452,26,0
2026-02-13 03:25:00,4972.54,4973.47,4965.9,4969.89,1252,25,0
2026-02-13 03:30:00,4969.9,4975.49,4965.01,4973.37,1251,25,0
2026-02-13 03:35:00,4973.35,4975.15,4964.58,4970.3,1322,25,0
2026-02-13 03:40:00,4970.65,4982.4,4970.57,4979.83,1299,25,0
2026-02-13 03:45:00,4980.15,4988.46,4975.31,4986.87,1329,25,0
2026-02-13 03:50:00,4986.88,4988.46,4976.68,4980.0,1202,25,0
2026-02-13 03:55:00,4980.01,4984.54,4976.58,4980.81,1080,25,0
2026-02-13 04:00:00,4980.83,4981.5,4975.16,4979.36,1222,25,0
2026-02-13 04:05:00,4979.4,4984.72,4975.7,4976.57,918,25,0
2026-02-13 04:10:00,4976.48,4982.51,4972.87,4978.29,760,25,0
2026-02-13 04:15:00,4978.25,4980.7,4976.06,4978.01,447,25,0
2026-02-13 04:20:00,4978.41,4984.36,4977.36,4983.51,663,25,0
2026-02-13 04:25:00,4983.45,4986.12,4979.88,4985.94,698,25,0
2026-02-13 04:30:00,4985.95,4989.32,4979.2,4980.52,1062,25,0
2026-02-13 04:35:00,4980.62,4983.41,4979.05,4980.97,716,25,0
2026-02-13 04:40:00,4980.96,4987.57,4973.56,4984.19,1204,25,0
2026-02-13 04:45:00,4984.24,4984.24,4972.19,4976.42,1099,28,0
2026-02-13 04:50:00,4976.41,4985.1,4976.18,4984.98,1176,25,0
2026-02-13 04:55:00,4984.76,4991.39,4984.15,4988.24,1274,26,0
2026-02-13 05:00:00,4988.23,4989.16,4984.08,4984.48,885,25,0
2026-02-13 05:05:00,4984.49,4987.25,4980.83,4981.38,883,25,0
2026-02-13 05:10:00,4981.42,4986.28,4980.57,4983.78,844,25,0
2026-02-13 05:15:00,4983.23,4984.33,4978.68,4979.11,863,25,0
2026-02-13 05:20:00,4979.1,4979.63,4973.83,4975.54,869,25,0
2026-02-13 05:25:00,4975.55,4980.23,4973.99,4977.96,812,28,0
2026-02-13 05:30:00,4978.06,4983.6,4976.35,4977.85,757,25,0
2026-02-13 05:35:00,4977.78,4978.91,4975.81,4978.43,423,25,0
2026-02-13 05:40:00,4978.44,4979.82,4974.96,4977.1,488,35,0
2026-02-13 05:45:00,4977.14,4979.09,4976.63,4977.44,465,31,0
2026-02-13 05:50:00,4977.42,4982.25,4976.4,4980.89,496,29,0
2026-02-13 05:55:00,4980.92,4984.39,4980.92,4981.34,504,34,0
2026-02-13 06:00:00,4981.31,4981.67,4977.84,4978.42,466,29,0
2026-02-13 06:05:00,4978.4,4985.15,4976.57,4976.59,556,35,0
2026-02-13 06:10:00,4976.64,4987.29,4975.64,4985.76,766,41,0
2026-02-13 06:15:00,4985.73,4997.08,4985.69,4992.85,1043,37,0
2026-02-13 06:20:00,4992.9,4994.23,4988.97,4989.04,666,26,0
2026-02-13 06:25:00,4989.06,4991.59,4985.18,4985.26,419,25,0
2026-02-13 06:30:00,4985.27,4986.3,4983.01,4983.69,421,25,0
2026-02-13 06:35:00,4983.68,4983.68,4979.2,4979.9,537,25,0
2026-02-13 06:40:00,4979.87,4981.16,4975.18,4976.75,544,25,0
2026-02-13 06:45:00,4976.76,4978.28,4973.4,4973.91,579,25,0
2026-02-13 06:50:00,4973.98,4976.27,4972.89,4975.17,575,25,0
2026-02-13 06:55:00,4975.25,4976.89,4974.69,4976.63,423,25,0
2026-02-13 07:00:00,4976.71,4981.88,4976.62,4980.44,650,25,0
2026-02-13 07:05:00,4980.45,4980.5,4974.55,4977.36,522,25,0
2026-02-13 07:10:00,4977.42,4979.32,4975.57,4978.13,496,25,0
2026-02-13 07:15:00,4978.12,4979.54,4964.68,4972.61,790,41,0
2026-02-13 07:20:00,4972.66,4983.76,4972.62,4981.9,968,41,0
2026-02-13 07:25:00,4981.89,4986.34,4979.21,4979.63,866,26,0
2026-02-13 07:30:00,4979.61,4980.15,4967.0,4967.45,1497,26,0
2026-02-13 07:35:00,4967.44,4974.52,4967.29,4973.44,955,24,0
2026-02-13 07:40:00,4973.6,4974.65,4961.31,4964.08,1121,24,0
2026-02-13 07:45:00,4964.4,4965.88,4956.76,4962.37,1093,24,0
2026-02-13 07:50:00,4962.46,4962.9,4953.94,4955.08,1038,24,0
2026-02-13 07:55:00,4955.07,4955.63,4944.86,4946.0,1237,24,0
2026-02-13 08:00:00,4945.96,4956.54,4945.96,4948.08,1123,24,0
2026-02-13 08:05:00,4948.12,4960.07,4946.88,4960.06,1284,24,0
2026-02-13 08:10:00,4960.02,4961.7,4955.0,4958.23,1082,24,0
2026-02-13 08:15:00,4958.64,4961.15,4952.05,4953.27,995,24,0
2026-02-13 08:20:00,4953.34,4956.2,4950.81,4954.97,1094,24,0
2026-02-13 08:25:00,4954.99,4958.16,4950.04,4953.18,1091,24,0
2026-02-13 08:30:00,4953.14,4961.95,4950.95,4961.88,1150,24,0
2026-02-13 08:35:00,4961.83,4961.83,4955.01,4955.21,1084,24,0
2026-02-13 08:40:00,4955.06,4960.7,4953.71,4955.18,1090,24,0
2026-02-13 08:45:00,4955.23,4958.22,4950.9,4957.96,1215,24,0
2026-02-13 08:50:00,4957.86,4960.01,4955.16,4955.92,1177,24,0
2026-02-13 08:55:00,4955.94,4968.7,4954.47,4967.28,1336,24,0
2026-02-13 09:00:00,4967.26,4967.26,4955.96,4959.83,934,24,0
2026-02-13 09:05:00,4959.87,4968.04,4958.22,4958.37,963,24,0
2026-02-13 09:10:00,4958.4,4961.15,4951.08,4959.72,1217,24,0
2026-02-13 09:15:00,4959.91,4976.45,4959.06,4974.47,1156,24,0
2026-02-13 09:20:00,4974.46,4974.65,4965.54,4966.28,992,24,0
2026-02-13 09:25:00,4966.27,4971.02,4964.41,4968.52,751,24,0
2026-02-13 09:30:00,4968.5,4975.29,4966.23,4973.09,841,24,0
2026-02-13 09:35:00,4973.09,4982.67,4973.07,4978.67,959,24,0
2026-02-13 09:40:00,4978.79,4980.2,4968.65,4970.69,1026,24,0
2026-02-13 09:45:00,4970.7,4976.89,4968.95,4975.44,833,24,0
2026-02-13 09:50:00,4975.46,4981.61,4971.78,4981.6,932,24,0
2026-02-13 09:55:00,4981.59,4981.88,4971.79,4974.8,960,24,0
2026-02-13 10:00:00,4974.74,4978.17,4972.45,4978.12,1066,24,0
2026-02-13 10:05:00,4978.63,4987.45,4976.72,4986.14,1369,24,0
2026-02-13 10:10:00,4986.15,4989.45,4978.78,4979.6,1109,24,0
2026-02-13 10:15:00,4979.42,4983.61,4977.08,4978.69,1003,24,0
2026-02-13 10:20:00,4978.71,4986.1,4977.88,4978.45,967,24,0
2026-02-13 10:25:00,4978.46,4985.07,4978.36,4982.57,934,24,0
2026-02-13 10:30:00,4982.55,4982.82,4978.47,4981.38,1062,24,0
2026-02-13 10:35:00,4981.38,4985.84,4979.81,4981.52,794,24,0
2026-02-13 10:40:00,4981.54,4984.8,4981.07,4983.35,860,24,0
2026-02-13 10:45:00,4983.34,4986.91,4978.96,4979.1,838,24,0
2026-02-13 10:50:00,4979.11,4983.35,4971.23,4980.04,1084,24,0
2026-02-13 10:55:00,4980.03,4983.02,4978.52,4982.6,790,24,0
2026-02-13 11:00:00,4982.61,4982.87,4976.42,4978.7,1001,24,0
2026-02-13 11:05:00,4978.69,4980.21,4977.49,4977.78,847,24,0
2026-02-13 11:10:00,4977.85,4982.46,4977.34,4977.38,821,24,0
2026-02-13 11:15:00,4977.4,4980.86,4972.75,4978.8,747,24,0
2026-02-13 11:20:00,4978.82,4981.67,4975.75,4978.17,708,24,0
2026-02-13 11:25:00,4978.15,4978.47,4964.48,4964.78,986,24,0
2026-02-13 11:30:00,4965.0,4971.88,4961.51,4968.97,1031,24,0
2026-02-13 11:35:00,4969.09,4969.88,4964.33,4965.0,714,24,0
2026-02-13 11:40:00,4965.72,4973.86,4964.93,4970.96,653,24,0
2026-02-13 11:45:00,4970.38,4976.86,4969.82,4973.33,772,24,0
2026-02-13 11:50:00,4973.38,4975.24,4970.75,4971.93,607,24,0
2026-02-13 11:55:00,4971.93,4975.25,4968.94,4970.3,639,24,0
2026-02-13 12:00:00,4970.29,4971.79,4967.12,4971.79,616,24,0
2026-02-13 12:05:00,4971.78,4976.46,4970.02,4972.09,831,24,0
2026-02-13 12:10:00,4972.08,4977.69,4970.58,4972.42,1019,24,0
2026-02-13 12:15:00,4972.42,4976.17,4966.34,4966.56,657,24,0
2026-02-13 12:20:00,4966.55,4972.84,4966.55,4970.77,513,24,0
2026-02-13 12:25:00,4970.77,4980.64,4970.7,4977.29,702,24,0
2026-02-13 12:30:00,4977.37,4978.61,4969.35,4970.62,727,24,0
2026-02-13 12:35:00,4970.88,4971.56,4968.95,4970.03,435,24,0
2026-02-13 12:40:00,4970.0,4971.15,4967.82,4969.35,483,24,0
2026-02-13 12:45:00,4969.36,4970.46,4957.97,4963.16,713,24,0
2026-02-13 12:50:00,4963.18,4967.99,4961.51,4961.83,595,24,0
2026-02-13 12:55:00,4961.83,4963.62,4947.19,4950.04,1060,24,0
2026-02-13 13:00:00,4950.19,4952.39,4943.94,4946.24,1239,24,0
2026-02-13 13:05:00,4946.27,4950.49,4940.99,4946.78,1297,24,0
2026-02-13 13:10:00,4946.79,4953.47,4943.92,4951.5,1156,24,0
2026-02-13 13:15:00,4951.46,4951.54,4945.32,4948.26,880,24,0
2026-02-13 13:20:00,4948.26,4952.66,4933.66,4938.76,859,24,0
2026-02-13 13:25:00,4938.89,4945.57,4934.82,4944.99,924,24,0
2026-02-13 13:30:00,4945.0,4945.62,4935.34,4940.7,986,24,0
2026-02-13 13:35:00,4940.72,4948.6,4939.99,4944.07,816,24,0
2026-02-13 13:40:00,4944.06,4948.45,4942.39,4944.04,813,24,0
2026-02-13 13:45:00,4943.99,4944.87,4939.45,4944.09,801,24,0
2026-02-13 13:50:00,4944.18,4951.59,4941.42,4950.08,733,24,0
2026-02-13 13:55:00,4950.14,4955.51,4949.1,4953.97,767,24,0
2026-02-13 14:00:00,4953.94,4959.48,4952.3,4958.46,1021,24,0
2026-02-13 14:05:00,4958.42,4962.56,4956.58,4956.88,938,24,0
2026-02-13 14:10:00,4956.99,4964.38,4953.53,4963.85,975,24,0
2026-02-13 14:15:00,4963.82,4969.6,4962.58,4967.25,894,24,0
2026-02-13 14:20:00,4967.24,4973.04,4966.98,4971.18,754,24,0
2026-02-13 14:25:00,4971.15,4972.87,4966.59,4967.32,623,24,0
2026-02-13 14:30:00,4967.28,4972.38,4963.81,4971.28,649,24,0
2026-02-13 14:35:00,4971.29,4973.6,4968.08,4969.11,666,24,0
2026-02-13 14:40:00,4969.17,4972.03,4965.97,4966.19,647,24,0
2026-02-13 14:45:00,4966.3,4972.58,4965.27,4970.26,905,24,0
2026-02-13 14:50:00,4970.51,4971.71,4964.61,4970.55,659,24,0
2026-02-13 14:55:00,4970.58,4973.84,4966.7,4969.46,879,24,0
2026-02-13 15:00:00,4969.48,4976.23,4969.48,4971.46,958,24,0
2026-02-13 15:05:00,4971.48,4972.28,4965.45,4968.5,969,24,0
2026-02-13 15:10:00,4968.46,4969.59,4966.69,4967.19,723,24,0
2026-02-13 15:15:00,4967.24,4967.99,4960.98,4962.55,856,24,0
2026-02-13 15:20:00,4961.98,4970.79,4957.74,4969.5,1087,24,0
2026-02-13 15:25:00,4969.49,4970.15,4964.25,4967.22,1072,24,0
2026-02-13 15:30:00,4967.24,4999.47,4967.09,4993.38,2113,24,0
2026-02-13 15:35:00,4993.56,4996.55,4984.14,4992.28,1789,24,0
2026-02-13 15:40:00,4992.21,4994.42,4983.24,4984.17,1715,24,0
2026-02-13 15:45:00,4984.16,4986.03,4972.49,4981.37,1587,24,0
2026-02-13 15:50:00,4981.36,4988.08,4974.49,4986.21,1315,24,0
2026-02-13 15:55:00,4986.32,4992.9,4985.02,4987.09,1228,24,0
2026-02-13 16:00:00,4986.13,4995.51,4986.13,4992.46,1393,24,0
2026-02-13 16:05:00,4992.48,4997.28,4984.98,4991.18,1342,24,0
2026-02-13 16:10:00,4991.17,5000.13,4989.69,4997.76,1205,24,0
2026-02-13 16:15:00,4998.61,5005.95,4995.36,5003.32,1386,24,0
2026-02-13 16:20:00,5003.3,5007.73,4999.79,5001.35,1168,24,0
2026-02-13 16:25:00,5001.45,5006.02,5000.81,5002.67,1158,24,0
2026-02-13 16:30:00,5002.69,5010.9,4994.13,5004.88,2092,24,0
2026-02-13 16:35:00,5004.95,5010.46,4986.97,4988.22,2206,24,0
2026-02-13 16:40:00,4987.82,4992.84,4964.45,4991.52,2466,24,0
2026-02-13 16:45:00,4991.61,5007.04,4990.16,4998.07,2282,24,0
2026-02-13 16:50:00,4998.16,4999.69,4989.2,4991.87,2418,24,0
2026-02-13 16:55:00,4991.91,5005.83,4990.54,4995.5,2417,24,0
2026-02-13 17:00:00,4995.53,5005.9,4992.57,5000.09,2137,24,0
2026-02-13 17:05:00,5000.11,5010.82,4996.35,5010.31,2180,24,0
2026-02-13 17:10:00,5010.48,5011.03,5000.32,5003.12,2066,24,0
2026-02-13 17:15:00,5003.11,5006.68,4994.83,4998.18,2148,24,0
2026-02-13 17:20:00,4998.21,5003.22,4994.87,5002.46,2070,24,0
2026-02-13 17:25:00,5002.12,5011.33,4999.19,5009.85,1979,24,0
2026-02-13 17:30:00,5009.82,5011.16,5007.09,5008.33,1873,24,0
2026-02-13 17:35:00,5008.36,5020.55,5007.1,5008.31,1904,24,0
2026-02-13 17:40:00,5008.27,5012.7,5004.9,5006.78,1952,24,0
2026-02-13 17:45:00,5006.82,5010.35,4990.3,4994.81,2169,24,0
2026-02-13 17:50:00,4994.82,5000.04,4984.8,4986.38,2006,24,0
2026-02-13 17:55:00,4986.48,4987.65,4973.98,4976.72,2011,24,0
2026-02-13 18:00:00,4976.73,4994.45,4975.58,4990.59,1905,24,0
2026-02-13 18:05:00,4990.77,4995.04,4987.43,4991.37,1794,24,0
2026-02-13 18:10:00,4991.41,4997.64,4987.79,4997.47,1869,24,0
2026-02-13 18:15:00,4997.53,5007.9,4996.04,5007.08,1938,24,0
2026-02-13 18:20:00,5007.07,5011.27,5004.37,5010.1,1860,24,0
2026-02-13 18:25:00,5009.95,5033.66,5008.91,5027.76,2014,24,0
2026-02-13 18:30:00,5027.79,5028.4,5016.97,5019.04,1747,24,0
2026-02-13 18:35:00,5019.02,5019.87,5013.97,5015.58,1640,24,0
2026-02-13 18:40:00,5015.61,5018.27,5013.43,5017.0,1404,24,0
2026-02-13 18:45:00,5017.03,5018.9,5013.7,5015.67,1313,24,0
2026-02-13 18:50:00,5015.68,5015.86,5013.74,5014.72,1040,24,0
2026-02-13 18:55:00,5014.68,5017.08,5006.05,5007.79,1214,24,0
2026-02-13 19:00:00,5008.47,5014.72,5008.18,5012.77,1315,24,0
2026-02-13 19:05:00,5012.69,5022.14,5012.4,5014.35,1117,24,0
2026-02-13 19:10:00,5014.34,5015.68,5009.95,5015.43,1092,24,0
2026-02-13 19:15:00,5015.56,5016.03,5005.97,5010.44,1281,24,0
2026-02-13 19:20:00,5010.43,5017.16,5010.43,5013.29,1110,24,0
2026-02-13 19:25:00,5013.32,5019.42,5012.08,5017.47,1180,24,0
2026-02-13 19:30:00,5017.63,5025.62,5016.14,5025.33,1228,24,0
2026-02-13 19:35:00,5025.31,5029.22,5019.32,5020.52,1108,24,0
2026-02-13 19:40:00,5020.45,5023.04,5018.08,5022.23,1039,24,0
2026-02-13 19:45:00,5022.3,5024.08,5020.09,5021.41,1083,24,0
2026-02-13 19:50:00,5021.4,5022.98,5018.73,5019.96,1143,24,0
2026-02-13 19:55:00,5020.08,5020.96,5016.16,5020.96,1190,24,0
2026-02-13 20:00:00,5020.98,5024.56,5015.47,5020.97,1265,24,0
2026-02-13 20:05:00,5020.96,5023.41,5019.29,5021.58,1011,24,0
2026-02-13 20:10:00,5021.56,5029.62,5020.42,5029.1,1022,24,0
2026-02-13 20:15:00,5029.07,5030.6,5022.46,5022.98,1290,24,0
2026-02-13 20:20:00,5022.97,5030.09,5022.97,5027.64,1213,24,0
2026-02-13 20:25:00,5027.66,5028.75,5020.27,5022.43,1345,24,0
2026-02-13 20:30:00,5022.46,5030.33,5020.43,5029.31,1237,24,0
2026-02-13 20:35:00,5029.26,5030.95,5028.31,5030.6,920,24,0
2026-02-13 20:40:00,5030.65,5030.97,5028.48,5029.92,1134,24,0
2026-02-13 20:45:00,5029.88,5031.09,5029.14,5029.58,1000,24,0
2026-02-13 20:50:00,5029.56,5035.38,5026.78,5033.58,1085,24,0
2026-02-13 20:55:00,5033.53,5034.93,5030.77,5031.17,921,24,0
2026-02-13 21:00:00,5031.18,5035.87,5030.55,5033.31,893,24,0
2026-02-13 21:05:00,5033.28,5045.81,5033.28,5045.63,1236,24,0
2026-02-13 21:10:00,5045.64,5046.01,5037.13,5039.47,1050,24,0
2026-02-13 21:15:00,5039.38,5040.79,5036.65,5040.65,870,24,0
2026-02-13 21:20:00,5040.64,5044.92,5040.5,5044.44,1092,24,0
2026-02-13 21:25:00,5044.42,5044.94,5040.8,5041.4,1196,24,0
2026-02-13 21:30:00,5041.35,5042.75,5039.39,5040.56,1121,24,0
2026-02-13 21:35:00,5040.57,5040.97,5037.71,5038.28,986,24,0
2026-02-13 21:40:00,5038.27,5038.7,5032.83,5034.46,928,24,0
2026-02-13 21:45:00,5034.45,5038.02,5034.06,5034.5,828,24,0
2026-02-13 21:50:00,5034.5,5035.27,5030.59,5032.42,872,24,0
2026-02-13 21:55:00,5032.39,5033.96,5024.89,5024.89,954,24,0
2026-02-13 22:00:00,5023.78,5034.01,5023.67,5031.91,1225,24,0
2026-02-13 22:05:00,5031.91,5032.75,5028.64,5029.55,1022,24,0
2026-02-13 22:10:00,5029.55,5031.92,5027.75,5029.01,1208,24,0
2026-02-13 22:15:00,5028.99,5032.55,5028.25,5031.34,1002,24,0
2026-02-13 22:20:00,5031.31,5032.08,5026.92,5031.34,1044,24,0
2026-02-13 22:25:00,5031.21,5033.22,5028.48,5028.94,1182,24,0
2026-02-13 22:30:00,5028.94,5030.32,5024.48,5025.75,1165,24,0
2026-02-13 22:35:00,5025.86,5029.44,5025.64,5027.85,1234,24,0
2026-02-13 22:40:00,5027.86,5034.16,5027.6,5030.46,1174,24,0
2026-02-13 22:45:00,5030.46,5031.45,5025.91,5027.92,1408,24,0
2026-02-13 22:50:00,5027.93,5029.33,5021.59,5027.64,1642,24,0
2026-02-13 22:55:00,5027.66,5034.62,5023.61,5032.45,1771,24,0
2026-02-13 23:00:00,5032.37,5034.88,5030.46,5033.9,954,24,0
2026-02-13 23:05:00,5033.89,5036.01,5031.61,5032.54,635,24,0
2026-02-13 23:10:00,5032.53,5033.41,5029.6,5033.11,598,24,0
2026-02-13 23:15:00,5033.11,5034.4,5032.33,5032.46,345,24,0
2026-02-13 23:20:00,5032.57,5032.8,5030.76,5031.75,392,24,0
2026-02-13 23:25:00,5031.75,5033.8,5031.04,5032.95,441,24,0
2026-02-13 23:30:00,5032.94,5035.11,5031.18,5034.47,369,24,0
2026-02-13 23:35:00,5034.47,5035.2,5033.22,5034.18,303,24,0
2026-02-13 23:40:00,5034.18,5039.2,5033.78,5038.82,409,24,0
2026-02-13 23:45:00,5038.74,5046.17,5037.6,5042.92,1091,24,0
2026-02-13 23:50:00,5042.72,5043.09,5037.68,5043.07,1615,24,0
2026-02-13 23:55:00,5043.06,5043.5,5040.55,5042.24,441,24,0
2026-02-16 01:00:00,5035.01,5035.55,5013.34,5015.44,1557,24,0
